contrast_id	human_source_symbol	human_gene_id	human_symbol_mapping_method	human_direction	human_avg_log2FC	rat_gene_id	rat_official_symbol	reciprocal_one_to_one	present_in_rat_matrix	passes_rat_expression_filter
late_neuron_DPN_vs_diabetes	TPP2	7174	official_exact	down	-0.593141627	81815	Tpp2	True	True	True
late_neuron_DPN_vs_diabetes	TRIM38	10475	official_exact	up	1.417007678	680019	Trim38	True	False	False
late_neuron_DPN_vs_diabetes	TRIM5	85363	official_exact	down	-0.889640243	308906	Trim5	True	True	True
late_neuron_DPN_vs_diabetes	TRIM66	9866	official_exact	down	-0.701932926	361623	Trim66	True	True	False
late_neuron_DPN_vs_diabetes	TRPA1	8989	official_exact	down	-0.859421935	312896	Trpa1	True	True	True
late_neuron_DPN_vs_diabetes	TRPC5	7224	official_exact	down	-1.057821086	140933	Trpc5	True	True	False
late_neuron_DPN_vs_diabetes	TRPS1	7227	official_exact	down	-1.579396277	299897	Trps1	True	True	True
late_neuron_DPN_vs_diabetes	TSC22D4	81628	official_exact	down	-0.921495319	684980	Tsc22d4	True	False	False
late_neuron_DPN_vs_diabetes	TSPAN15	23555	official_exact	down	-0.66773464	679462	Tspan15	True	True	True
late_neuron_DPN_vs_diabetes	TSTA3	7264	unique_synonym	down	-0.999386921	300036	Gfus	True	True	True
late_neuron_DPN_vs_diabetes	TTC37	9652	unique_synonym	down	-0.949230947	294595	Skic3	True	True	True
late_neuron_DPN_vs_diabetes	TTLL4	9654	official_exact	down	-0.674280683	690512	Ttll4	True	True	False
late_neuron_DPN_vs_diabetes	TUBA1B	10376	official_exact	up	0.762032331	500929	Tuba1b	True	True	True
late_neuron_DPN_vs_diabetes	TWISTNB	221830	unique_synonym	down	-2.436933582	362728	Polr1f	True	True	True
late_neuron_DPN_vs_diabetes	UACA	55075	official_exact	down	-1.099649169	315732	Uaca	True	True	True
late_neuron_DPN_vs_diabetes	UBA7	7318	official_exact	down	-0.663215636	301000	Uba7	True	True	True
late_neuron_DPN_vs_diabetes	UBE2C	11065	official_exact	down	-0.623294084	296368	Ube2c	True	True	True
late_neuron_DPN_vs_diabetes	UGGT2	55757	official_exact	down	-0.634114395	361091	Uggt2	True	False	False
late_neuron_DPN_vs_diabetes	UHRF1BP1	54887	unique_synonym	down	-1.25139583	309637	Bltp3a	True	True	False
late_neuron_DPN_vs_diabetes	UHRF1BP1L	23074	unique_synonym	down	-1.218781	363009	Bltp3b	True	True	True
late_neuron_DPN_vs_diabetes	UPP1	7378	official_exact	up	0.647132948	289801	Upp1	True	True	True
late_neuron_DPN_vs_diabetes	UQCC4	283951	official_exact	up	2.054600451	497874	Uqcc4	True	True	True
late_neuron_DPN_vs_diabetes	UQCRH	7388	official_exact	down	-0.978847744	366448	Uqcrh	True	True	True
late_neuron_DPN_vs_diabetes	USP25	29761	official_exact	down	-0.631342378	304150	Usp25	True	True	True
late_neuron_DPN_vs_diabetes	USP3	9960	official_exact	down	-0.87262162	363084	Usp3	True	True	True
late_neuron_DPN_vs_diabetes	USP53	54532	official_exact	down	-0.785953849	295425	Usp53	True	True	True
late_neuron_DPN_vs_diabetes	USP54	159195	official_exact	down	-1.305839481	408223	Usp54	True	True	True
late_neuron_DPN_vs_diabetes	VAMP5	10791	official_exact	up	0.773078596	89818	Vamp5	True	True	True
late_neuron_DPN_vs_diabetes	VARS	7407	unique_synonym	down	-1.276363117	25009	Vars1	True	True	True
late_neuron_DPN_vs_diabetes	VARS1	7407	official_exact	up	1.675990532	25009	Vars1	True	True	True
late_neuron_DPN_vs_diabetes	VPS13B	157680	official_exact	down	-0.653202124	315036	Vps13b	True	False	False
late_neuron_DPN_vs_diabetes	VPS29	51699	official_exact	down	-0.606371453	288666	Vps29	True	True	True
late_neuron_DPN_vs_diabetes	WARS	7453	unique_synonym	down	-0.962056287	314442	Wars1	True	True	True
late_neuron_DPN_vs_diabetes	WARS1	7453	official_exact	up	1.874545453	314442	Wars1	True	True	True
late_neuron_DPN_vs_diabetes	WASF2	10163	official_exact	down	-0.767890347	313024	Wasf2	True	True	True
late_neuron_DPN_vs_diabetes	WDFY2	115825	official_exact	down	-0.592028147	305956	Wdfy2	True	True	True
late_neuron_DPN_vs_diabetes	WDR1	9948	official_exact	up	0.782865086	360950	Wdr1	True	True	True
late_neuron_DPN_vs_diabetes	WDR34	89891	unique_synonym	down	-1.023845189	296618	Dync2i2	True	True	True
late_neuron_DPN_vs_diabetes	WDR63	126820	unique_synonym	down	-1.780843837	292165	Dnai3	True	True	False
late_neuron_DPN_vs_diabetes	WDR66	144406	unique_synonym	down	-0.760802691	304498	Cfap251	True	True	True
late_neuron_DPN_vs_diabetes	WDR78	79819	unique_synonym	down	-1.662471354	313417	Dnai4	True	True	True
late_neuron_DPN_vs_diabetes	WDR92	116143	unique_synonym	down	-1.022881218	498418	Dnaaf10	True	True	True
late_neuron_DPN_vs_diabetes	WDYHV1	55093	unique_synonym	down	-1.211672158	362914	Ntaq1	True	True	True
late_neuron_DPN_vs_diabetes	YARS	8565	unique_synonym	down	-1.394794393	313047	Yars1	True	True	True
late_neuron_DPN_vs_diabetes	YARS1	8565	official_exact	up	1.623655665	313047	Yars1	True	True	True
late_neuron_DPN_vs_diabetes	YTHDC2	64848	official_exact	down	-0.607783181	307446	Ythdc2	True	True	True
late_neuron_DPN_vs_diabetes	ZADH2	284273	unique_synonym	down	-0.720184401	291403	Ptgr3	True	True	True
late_neuron_DPN_vs_diabetes	ZBED6CL	113763	unique_synonym	down	-0.831154482			False	False	False
late_neuron_DPN_vs_diabetes	ZBED8	63920	official_exact	down	-0.907430392			False	False	False
late_neuron_DPN_vs_diabetes	ZBED9	114821	unique_synonym	down	-1.552869849			False	False	False
late_neuron_DPN_vs_diabetes	ZBTB1	22890	official_exact	down	-0.748407881	314246	Zbtb1	True	True	True
late_neuron_DPN_vs_diabetes	ZEB2	9839	official_exact	down	-1.061466059	311071	Zeb2	True	True	True
late_neuron_DPN_vs_diabetes	ZFTA	65998	official_exact	up	1.372910422	499309	Zfta	True	True	True
late_neuron_DPN_vs_diabetes	ZFTRAF1	50626	official_exact	up	1.361469979	108348051	Zftraf1	True	True	True
late_neuron_DPN_vs_diabetes	ZNF121	7675	official_exact	down	-0.639703324			False	False	False
late_neuron_DPN_vs_diabetes	ZNF146	7705	official_exact	down	-0.716438055	102555183	Zfp146	True	False	False
late_neuron_DPN_vs_diabetes	ZNF334	55713	official_exact	down	-0.914751486			False	False	False
late_neuron_DPN_vs_diabetes	ZNF587B	100293516	official_exact	up	0.625619543			False	False	False
late_neuron_DPN_vs_diabetes	ZNF649	65251	official_exact	up	0.625099127			False	False	False
late_neuron_DPN_vs_diabetes	ZNF720	124411	unique_synonym	down	-1.16138573			False	False	False
late_neuron_DPN_vs_diabetes	ZNF84	7637	official_exact	up	0.630892928			False	False	False
late_neuron_DPN_vs_diabetes	ZNRD1	30834	unique_synonym	down	-1.28070497	361784	Polr1h	True	True	True
late_neuron_DPN_vs_diabetes	ZZZ3	26009	official_exact	up	0.674869742	310958	Zzz3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AARS1	16	official_exact	up	0.978646282022373	292023	Aars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AATK	9625	unique_synonym	up	0.649857026600287	690853	Aatk	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ABCA3	21	official_exact	down	-0.611506431133005	302973	Abca3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ABHD3	171586	official_exact	up	0.670767052482152	291793	Abhd3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ABI1	10006	official_exact	up	0.770756724202176	79249	Abi1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ABTB3	121551	official_exact	up	0.832523162414293	314675	Abtb3	True	True	False
severity_neuron_modhigh_vs_low_nageotte	ACAD11	84129	official_exact	up	0.92159285593227	315973	Acad11	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ACTB	60	official_exact	down	-0.837436060679456	81822	Actb	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ACTMAP	284325	official_exact	up	1.41171259831373	499106	Actmap	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ADISSP	54976	official_exact	up	0.659926451193799	311428	Adissp	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ADM2	79924	official_exact	up	0.913360581202991	399475	Adm2	True	False	False
severity_neuron_modhigh_vs_low_nageotte	ADPRHL2	54936	unique_synonym	down	-0.884175764121433	362600	Adprs	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ADPRS	54936	official_exact	up	1.40701599673522	362600	Adprs	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ADSS2	159	official_exact	up	0.598455727977305	289276	Adss2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AFF4	27125	official_exact	up	0.605221078549041	303132	Aff4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AGL	178	official_exact	up	0.600612091629164	362029	Agl	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AKT3	10000	official_exact	up	0.618278135590512	29414	Akt3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AL162231.1		unresolved_or_ambiguous	down	-1.62011655354862			False	False	False
severity_neuron_modhigh_vs_low_nageotte	AMD1	262	official_exact	up	1.44124988261074	81640	Amd1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ANKRA2	57763	official_exact	up	0.94405803029189	294679	Ankra2	True	True	False
severity_neuron_modhigh_vs_low_nageotte	ANKRD12	23253	official_exact	up	1.46299469636353	316775	Ankrd12	True	True	True
severity_neuron_modhigh_vs_low_nageotte	AP1M1	8907	official_exact	down	-0.688461230449825	306332	Ap1m1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARFGEF1	10565	official_exact	up	0.599162240313184	312915	Arfgef1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARFGEF2	10564	official_exact	up	0.733588980295211	296380	Arfgef2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARG2	384	official_exact	up	0.795589493889621	29215	Arg2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARHGEF12	23365	official_exact	up	1.12368049670054	367072	Arhgef12	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARMH4	145407	official_exact	down	-0.588695671736601	361032	Armh4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARPC1A	10552	official_exact	up	0.655046551998288	81824	Arpc1a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ARPP19	10776	official_exact	up	0.605293418837455	60336	Arpp19	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ASH1L	55870	official_exact	up	0.799901554824199	310638	Ash1l	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ATM	472	official_exact	up	0.772205092619037	300711	Atm	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ATOSB	80256	official_exact	up	1.4917086966204	298201	Atosb	True	True	False
severity_neuron_modhigh_vs_low_nageotte	ATP6V1F	9296	official_exact	up	0.943939186161888	116664	Atp6v1f	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ATRNL1	26033	official_exact	up	0.696445966261866	307992	Atrnl1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	B2M	567	official_exact	down	-1.04433356684425	24223	B2m	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BAG4	9530	official_exact	up	1.3035298952895	361167	Bag4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BBLN	79095	official_exact	up	1.3717100822112	499780	Bbln	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BCL11A	53335	official_exact	up	1.0109920532344	305589	Bcl11a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BLTP1	84162	official_exact	up	0.974328665672904	294978	Bltp1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BLTP2	9703	official_exact	up	0.975883383511456	303280	Bltp2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BLTP3A	54887	official_exact	up	0.748106061747351	309637	Bltp3a	True	True	False
severity_neuron_modhigh_vs_low_nageotte	BLTP3B	23074	official_exact	up	1.34820996212562	363009	Bltp3b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BMAL2	56938	official_exact	up	0.986218760115976	362464	Bmal2	True	True	False
severity_neuron_modhigh_vs_low_nageotte	BOLA3	388962	official_exact	up	1.60620945527146	297388	Bola3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BPNT2	54928	official_exact	up	0.797230461807038	312952	Bpnt2	True	False	False
severity_neuron_modhigh_vs_low_nageotte	BRINP3	339479	official_exact	up	0.588489940533696	286901	Brinp3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	BTBD8	284697	official_exact	up	0.871018019112966	100364240	Btbd8	True	True	True
severity_neuron_modhigh_vs_low_nageotte	C11orf95	65998	unique_synonym	down	-0.720326332618865	499309	Zfta	True	True	True
severity_neuron_modhigh_vs_low_nageotte	C16orf58	64755	unique_synonym	down	-1.32500365985597	361654	Rusf1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	C1R	715	official_exact	down	-0.837277615657465	312705	C1r	True	True	True
severity_neuron_modhigh_vs_low_nageotte	C5orf30	90355	unique_synonym	up	0.94821216239434	501195	Macir	True	True	True
severity_neuron_modhigh_vs_low_nageotte	C6orf62	81688	official_exact	up	1.06170928401724	100911664	C17h6orf62	True	False	False
severity_neuron_modhigh_vs_low_nageotte	CAB39	51719	official_exact	up	0.608527838928537	301574	Cab39	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CABLES2	81928	official_exact	up	0.742804094985389	311703	Cables2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CACNB2	783	official_exact	up	0.807393941209201	116600	Cacnb2	True	True	False
severity_neuron_modhigh_vs_low_nageotte	CALN1	83698	official_exact	up	0.789162608757812	363909	Caln1	True	True	False
severity_neuron_modhigh_vs_low_nageotte	CALY	50632	official_exact	down	-0.809668873038048	192349	Caly	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CAP1	10487	official_exact	up	1.54901657756604	64185	Cap1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CARS1	833	official_exact	up	0.617298691121278	293638	Cars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CASP4	837	official_exact	up	0.848969033459959	114555	Casp4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CCDC82	79780	official_exact	up	0.643037669491631	300359	Ccdc82	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CCNL2	81669	official_exact	up	0.863201925562071	298686	Ccnl2	True	False	False
severity_neuron_modhigh_vs_low_nageotte	CCSER2	54462	official_exact	up	0.906673382412847	306306	Ccser2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CD44	960	official_exact	down	-0.623379080930906	25406	Cd44	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CDC42BPA	8476	official_exact	up	0.856835037020272	114116	Cdc42bpa	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CDH13	1012	official_exact	down	-0.630041525783593	192248	Cdh13	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CDIN1	84529	official_exact	up	0.723958315991872	499864	Cdin1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CDK5RAP3	80279	official_exact	up	0.855293651960237	80278	Cdk5rap3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CDKN3	1033	official_exact	up	1.7801768343471	289993	Cdkn3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CEND1	51286	official_exact	up	0.634892105868021	361675	Cend1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	CEP350	9857	official_exact	up	0.673429591095492	246304	Cep350	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CEP43	11116	official_exact	up	0.695970229559758	683722	Cep43	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CFAP119	90835	official_exact	up	1.85617181019762	691909	Cfap119	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CFAP251	144406	official_exact	up	2.21207904991915	304498	Cfap251	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CFAP68	64776	official_exact	up	1.14047474205069	500995	Cfap68	True	True	False
severity_neuron_modhigh_vs_low_nageotte	CFL1	1072	official_exact	down	-0.638768289938066	29271	Cfl1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CGGBP1	8545	official_exact	up	0.919767256251751	288353	Cggbp1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CIAPIN1	57019	official_exact	down	-0.64540332850573	307649	Ciapin1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CILK1	22858	official_exact	up	1.84044600446824	84411	Cilk1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CIPC	85457	official_exact	up	1.21933894432962	314330	Cipc	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CLASP1	23332	official_exact	up	0.597844232751047	304740	Clasp1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CLASP2	23122	official_exact	up	0.638669753975233	114514	Clasp2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CLIC4	25932	official_exact	down	-0.616988396223983	83718	Clic4	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CLVS2	134829	official_exact	up	1.10416018784417	361459	Clvs2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CNOT7	29883	official_exact	up	2.02563450901183	306492	Cnot7	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CNP	1267	official_exact	down	-0.745793953594324	25275	Cnp	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CNPPD1	27013	official_exact	down	-0.596935835664876	316530	Cnppd1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CNTN6	27255	official_exact	up	0.753373106873408	27256	Cntn6	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CRACD	57482	official_exact	up	1.93861255564955	289568	Cracd	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CRACDL	343990	official_exact	up	1.10327406162924	301351	Cracdl	True	True	False
severity_neuron_modhigh_vs_low_nageotte	CREBL2	1389	official_exact	up	0.696564332773189	362453	Crebl2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CREBZF	58487	official_exact	up	0.734387458215438	293112	Crebzf	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CRYAB	1410	official_exact	down	-0.676833790658983	25420	Cryab	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CSNK1G2	1455	official_exact	up	0.602472272561265	65278	Csnk1g2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CSNK1G3	1456	official_exact	up	0.899632226569065	64823	Csnk1g3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CSTPP1	79096	official_exact	up	0.917653299558677	295930	Cstpp1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CUL1	8454	official_exact	up	0.711187728850203	362356	Cul1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CUL4B	8450	official_exact	up	0.601775169456561	302502	Cul4b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CXorf56	63932	unique_synonym	down	-0.662951968924247	313433	Steep1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CYB5R1	51706	official_exact	down	-0.863724005564954	304805	Cyb5r1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CYB5R3	1727	official_exact	down	-1.07437627057917	25035	Cyb5r3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CYRIA	81553	official_exact	up	0.735775549211737	298890	Cyria	True	True	True
severity_neuron_modhigh_vs_low_nageotte	CYRIB	51571	official_exact	up	0.851479862804083	299909	Cyrib	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DARS1	1615	official_exact	up	1.14713345770744	116483	Dars1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DCAF16	54876	official_exact	up	0.816448606205626			False	False	False
severity_neuron_modhigh_vs_low_nageotte	DCAF17	80067	official_exact	up	0.58650148462685	499807	Dcaf17	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DCTN1	1639	official_exact	down	-0.615221318635869	29167	Dctn1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DDX5	1655	official_exact	up	0.605016464442724	287765	Ddx5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DENND1B	163486	official_exact	up	0.64872207678823	289051	Dennd1b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DGKZ	8525	official_exact	up	1.16214173069929	81821	Dgkz	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DHX32	55760	official_exact	up	0.645914340464996	361667	Dhx32	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DMTF1	9988	official_exact	up	0.92069113755281	114485	Dmtf1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DMXL1	1657	official_exact	up	0.757587421136991	307429	Dmxl1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DNAAF9	25943	official_exact	up	1.09854059750541	499891	Dnaaf9	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DNAI3	126820	official_exact	up	2.32685692444379	292165	Dnai3	True	True	False
severity_neuron_modhigh_vs_low_nageotte	DNAJB2	3300	official_exact	down	-0.984507266396388	689593	Dnajb2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DOP1A	23033	official_exact	up	1.03393674123179	315864	Dop1a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DST	667	official_exact	up	0.821395512506046	316313	Dst	True	True	True
severity_neuron_modhigh_vs_low_nageotte	DYRK1A	1859	official_exact	up	0.870897434543693	25255	Dyrk1a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EAF2	55840	official_exact	up	0.585382628632611	266787	Eaf2	True	True	False
severity_neuron_modhigh_vs_low_nageotte	ECPAS	23392	official_exact	up	0.826578371279641	313196	Ecpas	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EDIL3	10085	official_exact	down	-0.751263627447475	688400	Edil3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EEF1AKNMT	51603	unique_synonym	down	-0.609521642890848	289159	Mettl13	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EEIG1	399665	official_exact	up	1.66245499567219	687750	Eeig1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EEIG2	284611	official_exact	up	1.40381968109028	365903	Eeig2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EFR3A	23167	official_exact	up	0.690067369065348	362923	Efr3a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EIF1AX	1964	official_exact	up	0.804054430821035	302697	Eif1ax	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ELAPOR1	57535	official_exact	up	1.21981698840464	362019	Elapor1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	ELAPOR2	222223	official_exact	up	1.01272176106025	502727	Elapor2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ELMSAN1	91748	unique_synonym	down	-0.614639427061566	314306	Mideas	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ELOVL5	60481	official_exact	down	-0.596186315995516	171400	Elovl5	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ELP6	54859	official_exact	down	-0.648303079073795	363150	Elp6	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EMC10	284361	official_exact	down	-0.682520832632189	292878	Emc10	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ENSG00000112096		unresolved_or_ambiguous	up	1.36054932371586			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000130723		unresolved_or_ambiguous	up	0.757009310913228			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000177946		unresolved_or_ambiguous	up	1.40291328575407			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000189366		unresolved_or_ambiguous	up	1.37297600000253			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000204352		unresolved_or_ambiguous	up	1.9502797001976			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000215790		unresolved_or_ambiguous	up	1.27517327789176			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000221995		unresolved_or_ambiguous	up	0.63302903522882			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000239521		unresolved_or_ambiguous	up	1.08547765946854			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000280071		unresolved_or_ambiguous	up	1.24876126404281			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000280433		unresolved_or_ambiguous	up	1.19847647441586			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000284691		unresolved_or_ambiguous	up	1.38712133372635			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENSG00000285053		unresolved_or_ambiguous	up	1.13698910903688			False	False	False
severity_neuron_modhigh_vs_low_nageotte	ENTREP1	9413	official_exact	up	2.03781750845182	309415	Entrep1	True	True	False
severity_neuron_modhigh_vs_low_nageotte	ENTREP2	23359	official_exact	up	0.990960601863931	680344	Entrep2	True	True	False
severity_neuron_modhigh_vs_low_nageotte	ENTREP3	10712	official_exact	up	0.960992942616559	310640	Entrep3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EOLA1	91966	official_exact	up	1.30323328328853	292328	Eola1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EPHX1	2052	official_exact	down	-0.747857262752136	25315	Ephx1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	EPRS1	2058	official_exact	up	0.60311844880206	289352	Eprs1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	ESYT1	23344	official_exact	down	-0.731077620693282	29579	Esyt1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAIM2	23017	official_exact	down	-0.760280514392773	246274	Faim2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM102A	399665	unique_synonym	up	0.798497722092586	687750	Eeig1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM126A	84668	unique_synonym	up	0.987142796375567	499975	Hycc1	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM126B	285172	unique_synonym	up	0.613816970630169	316415	Hycc2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM189B	10712	unique_synonym	down	-0.807152898158784	310640	Entrep3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM214A	56204	unique_synonym	up	0.745114135503378	300836	Atosa	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM217B	63939	official_exact	up	0.719799536515819	311692	Fam217b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FAM234B	57613	official_exact	down	-0.82087265613558	362455	Fam234b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FBXO30	84085	official_exact	up	0.776562085362835	308283	Fbxo30	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FEM1B	10116	official_exact	up	0.790905294341869	315745	Fem1b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FHIP1B	84067	official_exact	up	0.839582085356669	293343	Fhip1b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FHIP2A	57700	official_exact	up	0.990969574934779	361774	Fhip2a	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FHIP2B	64760	official_exact	up	2.00471115964015	306015	Fhip2b	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FLRT2	23768	official_exact	up	0.704714606586914	299236	Flrt2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FMNL2	114793	official_exact	up	0.845941276990488	499797	Fmnl2	True	True	True
severity_neuron_modhigh_vs_low_nageotte	FOXJ3	22887	official_exact	up	0.687406025057213	313554	Foxj3	True	True	True
severity_neuron_modhigh_vs_low_nageotte	GAREM1	64762	official_exact	up	1.13151530462417	679154	Garem1	True	False	False
severity_neuron_modhigh_vs_low_nageotte	GARIN5A	112703	official_exact	up	1.73622461114986	361564	Garin5a	True	True	True
